ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,GeneSet
MF,GO:0050997,quaternary ammonium group binding,2/25,40/18737,0.05,37.474000000000004,8.440647512788807,0.0012923267600304137,0.013455402148551955,0.005121294900430123,APOC1/TKTL1,2,all_25
MF,GO:1901981,phosphatidylinositol phosphate binding,3/25,181/18737,0.016574585635359115,12.42232044198895,5.64416607478447,0.0017437713808460046,0.015398332325955142,0.005860798506459288,ALOX15/PLA2G4E/TPCN1,3,all_25
MF,GO:0046943,carboxylic acid transmembrane transporter activity,3/25,185/18737,0.016216216216216217,12.15372972972973,5.572613874614576,0.0018560954441455553,0.015398332325955142,0.005860798506459288,GRIN1/SLC1A1/SLC25A15,3,all_25
MF,GO:0005272,sodium channel activity,2/25,48/18737,0.041666666666666664,31.22833333333333,7.664611176041155,0.0018567335698442032,0.015398332325955142,0.005860798506459288,GRIN1/TPCN1,2,all_25
MF,GO:0005342,organic acid transmembrane transporter activity,3/25,186/18737,0.016129032258064516,12.088387096774193,5.555069886117329,0.0018848671063590994,0.015398332325955142,0.005860798506459288,GRIN1/SLC1A1/SLC25A15,3,all_25
MF,GO:0031406,carboxylic acid binding,3/25,187/18737,0.016042780748663103,12.023743315508023,5.537659870526812,0.001913917012265611,0.015398332325955142,0.005860798506459288,APOC1/GRIN1/SLC1A1,3,all_25
MF,GO:0016597,amino acid binding,2/25,51/18737,0.0392156862745098,29.391372549019607,7.42098652680784,0.0020935680524423296,0.016111371534012712,0.006132190176490119,GRIN1/SLC1A1,2,all_25
MF,GO:0043177,organic acid binding,3/25,199/18737,0.01507537688442211,11.298693467336681,5.338577724253416,0.0022845723614398953,0.016848721165619227,0.006412834698778654,APOC1/GRIN1/SLC1A1,3,all_25
MF,GO:0005216,monoatomic ion channel activity,4/25,439/18737,0.009111617312072893,6.8289749430523905,4.517217227077258,0.002544721768087014,0.01775346519773177,0.006757191630418278,GRIN1/SLC1A1/TPCN1/TRPM7,4,all_25
MF,GO:1901618,organic hydroxy compound transmembrane transporter activity,2/25,57/18737,0.03508771929824561,26.29754385964912,6.991585745138225,0.002607853644864554,0.01775346519773177,0.006757191630418278,SLC44A1/SLC6A3,2,all_25
MF,GO:0015179,L-amino acid transmembrane transporter activity,2/25,66/18737,0.030303030303030304,22.71151515151515,6.458425424165706,0.0034792794397651814,0.022808609660682856,0.008681243046587588,SLC1A1/SLC25A15,2,all_25
MF,GO:0005543,phospholipid binding,4/25,494/18737,0.008097165991902834,6.068663967611336,4.173084553978883,0.0038893907874727987,0.024586506049381618,0.009357932721739065,ALOX15/APOC1/PLA2G4E/TPCN1,4,all_25
MF,GO:0015370,solute:sodium symporter activity,2/25,79/18737,0.02531645569620253,18.974177215189872,5.851650232044346,0.004944833259703532,0.03018053403336294,0.01148708996809532,SLC1A1/SLC6A3,2,all_25
MF,GO:0008514,organic anion transmembrane transporter activity,3/25,268/18737,0.011194029850746268,8.389701492537313,4.453699803459099,0.0052729763380282915,0.031082664439826664,0.011830452121016393,GRIN1/SLC1A1/SLC25A15,3,all_25
MF,GO:0005546,"phosphatidylinositol-4,5-bisphosphate binding",2/25,83/18737,0.024096385542168676,18.059759036144577,5.69343401088247,0.00544385648381145,0.031082664439826664,0.011830452121016393,ALOX15/PLA2G4E,2,all_25
MF,GO:0035091,phosphatidylinositol binding,3/25,280/18737,0.010714285714285714,8.030142857142858,4.332224445443817,0.005953420218675046,0.03292985558454635,0.012533516249842204,ALOX15/PLA2G4E/TPCN1,3,all_25
MF,GO:0016410,N-acyltransferase activity,2/25,93/18737,0.021505376344086023,16.117849462365594,5.342078707865859,0.006788112502322812,0.035338115085621694,0.013450130035562228,NAT2/PLA2G4E,2,all_25
MF,GO:0051213,dioxygenase activity,2/25,93/18737,0.021505376344086023,16.117849462365594,5.342078707865859,0.006788112502322812,0.035338115085621694,0.013450130035562228,ALOX15/ALOXE3,2,all_25
MF,GO:0005261,monoatomic cation channel activity,3/25,333/18737,0.009009009009009009,6.752072072072071,3.8711380780646305,0.009576490451261653,0.04842968028209464,0.0184329440264886,GRIN1/TPCN1/TRPM7,3,all_25
MF,GO:0015294,solute:monoatomic cation symporter activity,2/25,116/18737,0.017241379310344827,12.922068965517242,4.707902532901078,0.010387452543310237,0.051071641671275335,0.01943850768338758,SLC1A1/SLC6A3,2,all_25
MF,GO:0015108,chloride transmembrane transporter activity,2/25,120/18737,0.016666666666666666,12.491333333333332,4.615880267517577,0.011083314255886283,0.051979516248986876,0.01978405613996527,SLC1A1/SLC6A3,2,all_25
MF,GO:0022849,glutamate-gated calcium ion channel activity,1/25,10/18737,0.1,74.94800000000001,8.549499005020357,0.013265924748263824,0.051979516248986876,0.01978405613996527,GRIN1,1,all_25
MF,GO:0050308,sugar-phosphatase activity,1/25,10/18737,0.1,74.94800000000001,8.549499005020357,0.013265924748263824,0.051979516248986876,0.01978405613996527,PFKFB1,1,all_25
MF,GO:0015297,antiporter activity,2/25,136/18737,0.014705882352941176,11.021764705882354,4.287398469984686,0.014066004838538535,0.051979516248986876,0.01978405613996527,SLC25A15/SLC44A1,2,all_25
MF,GO:0099094,ligand-gated monoatomic cation channel activity,2/25,136/18737,0.014705882352941176,11.021764705882354,4.287398469984686,0.014066004838538535,0.051979516248986876,0.01978405613996527,GRIN1/TPCN1,2,all_25
MF,GO:0000099,sulfur amino acid transmembrane transporter activity,1/25,11/18737,0.09090909090909091,68.13454545454546,8.140821357177305,0.014583186022429584,0.051979516248986876,0.01978405613996527,SLC1A1,1,all_25
MF,GO:0008199,ferric iron binding,1/25,11/18737,0.09090909090909091,68.13454545454546,8.140821357177305,0.014583186022429584,0.051979516248986876,0.01978405613996527,RRM2,1,all_25
MF,GO:0016594,glycine binding,1/25,11/18737,0.09090909090909091,68.13454545454546,8.140821357177305,0.014583186022429584,0.051979516248986876,0.01978405613996527,GRIN1,1,all_25
MF,GO:0016725,"oxidoreductase activity, acting on CH or CH2 groups",1/25,11/18737,0.09090909090909091,68.13454545454546,8.140821357177305,0.014583186022429584,0.051979516248986876,0.01978405613996527,RRM2,1,all_25
MF,GO:0019203,carbohydrate phosphatase activity,1/25,11/18737,0.09090909090909091,68.13454545454546,8.140821357177305,0.014583186022429584,0.051979516248986876,0.01978405613996527,PFKFB1,1,all_25
MF,GO:0020037,heme binding,2/25,143/18737,0.013986013986013986,10.482237762237762,4.160454579090954,0.015468756724672524,0.051979516248986876,0.01978405613996527,CYB5A/CYP2E1,2,all_25
MF,GO:0003995,acyl-CoA dehydrogenase activity,1/25,12/18737,0.08333333333333333,62.45666666666666,7.783896445875999,0.015898759041196642,0.051979516248986876,0.01978405613996527,TECR,1,all_25
MF,GO:0004859,phospholipase inhibitor activity,1/25,12/18737,0.08333333333333333,62.45666666666666,7.783896445875999,0.015898759041196642,0.051979516248986876,0.01978405613996527,APOC1,1,all_25
MF,GO:0008504,monoamine transmembrane transporter activity,1/25,12/18737,0.08333333333333333,62.45666666666666,7.783896445875999,0.015898759041196642,0.051979516248986876,0.01978405613996527,SLC6A3,1,all_25
MF,GO:0016840,carbon-nitrogen lyase activity,1/25,12/18737,0.08333333333333333,62.45666666666666,7.783896445875999,0.015898759041196642,0.051979516248986876,0.01978405613996527,ASL,1,all_25
MF,GO:0052890,"oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor",1/25,12/18737,0.08333333333333333,62.45666666666666,7.783896445875999,0.015898759041196642,0.051979516248986876,0.01978405613996527,TECR,1,all_25
MF,GO:0015293,symporter activity,2/25,147/18737,0.013605442176870748,10.197006802721088,4.091794544818186,0.016296411963540373,0.051979516248986876,0.01978405613996527,SLC1A1/SLC6A3,2,all_25
MF,GO:0008509,monoatomic anion transmembrane transporter activity,2/25,148/18737,0.013513513513513514,10.128108108108108,4.075040766570204,0.016506257212401714,0.051979516248986876,0.01978405613996527,SLC1A1/SLC6A3,2,all_25
MF,GO:0015651,quaternary ammonium group transmembrane transporter activity,1/25,13/18737,0.07692307692307693,57.652307692307694,7.468584585579303,0.017212645878258326,0.051979516248986876,0.01978405613996527,SLC25A20,1,all_25
MF,GO:0061459,L-arginine transmembrane transporter activity,1/25,13/18737,0.07692307692307693,57.652307692307694,7.468584585579303,0.017212645878258326,0.051979516248986876,0.01978405613996527,SLC25A15,1,all_25
MF,GO:1901338,catecholamine binding,1/25,13/18737,0.07692307692307693,57.652307692307694,7.468584585579303,0.017212645878258326,0.051979516248986876,0.01978405613996527,SLC6A3,1,all_25
MF,GO:0046906,tetrapyrrole binding,2/25,153/18737,0.013071895424836602,9.797124183006536,3.9936056534546176,0.017572910817270346,0.051979516248986876,0.01978405613996527,CYB5A/CYP2E1,2,all_25
MF,GO:0004065,arylsulfatase activity,1/25,14/18737,0.07142857142857142,53.534285714285716,7.1873280826214145,0.01852484860486825,0.051979516248986876,0.01978405613996527,ARSD,1,all_25
MF,GO:0005313,L-glutamate transmembrane transporter activity,1/25,14/18737,0.07142857142857142,53.534285714285716,7.1873280826214145,0.01852484860486825,0.051979516248986876,0.01978405613996527,SLC1A1,1,all_25
MF,GO:0004129,cytochrome-c oxidase activity,1/25,15/18737,0.06666666666666667,49.96533333333333,6.934362853762958,0.01983536928984786,0.051979516248986876,0.01978405613996527,CYB5A,1,all_25
